Name,Date,Close/Last,Volume,Open,High,Low
AAPL,1/29/21,131.96,177523800.00,135.83,136.74,130.21
AAPL,1/28/21,137.09,142621100.00,139.52,141.99,136.70
AAPL,1/27/21,142.06,140843800.00,143.43,144.30,140.41
AAPL,1/26/21,143.16,98390560.00,143.60,144.30,141.37
AAPL,1/25/21,142.92,157611700.00,143.07,145.09,136.54
AAPL,1/22/21,139.07,114459400.00,136.28,139.85,135.02
AAPL,1/21/21,136.87,120529500.00,133.80,139.67,133.59
AAPL,1/20/21,132.03,104319500.00,128.66,132.49,128.55
AAPL,1/19/21,127.83,90757330.00,127.78,128.71,126.94
AAPL,1/15/21,127.14,111598500.00,128.78,130.22,127.00
AAPL,1/14/21,128.91,90221760.00,130.80,131.00,128.76
AAPL,1/13/21,130.89,88636830.00,128.76,131.45,128.49
AAPL,1/12/21,128.80,91951150.00,128.50,129.69,126.86
AAPL,1/11/21,128.98,100620900.00,129.19,130.17,128.50
AAPL,1/8/21,132.05,105158200.00,132.43,132.63,130.23
AAPL,1/7/21,130.92,109578200.00,128.36,131.63,127.86
AAPL,1/6/21,126.60,155088000.00,127.72,131.05,126.38
AAPL,1/5/21,131.01,97664900.00,128.89,131.74,128.43
AAPL,1/4/21,129.41,143301900.00,133.52,133.61,126.76
AAPL,12/31/20,132.69,99116590.00,134.08,134.74,131.72
AAPL,12/30/20,133.72,96452120.00,135.58,135.99,133.40
AAPL,12/29/20,134.87,121047300.00,138.05,138.79,134.34
AAPL,12/28/20,136.69,124486200.00,133.99,137.34,133.51
AAPL,12/24/20,131.97,54930060.00,131.32,133.46,131.10
AAPL,12/23/20,130.96,88223690.00,132.16,132.43,130.78
AAPL,12/22/20,131.88,169351800.00,131.61,134.41,129.65
AAPL,12/21/20,128.23,121251600.00,125.02,128.31,123.45
AAPL,12/18/20,126.66,192541500.00,128.96,129.10,126.12
AAPL,12/17/20,128.70,94359810.00,128.90,129.58,128.05
AAPL,12/16/20,127.81,98208590.00,127.41,128.37,126.56
AAPL,12/15/20,127.88,157572300.00,124.34,127.90,124.13
AAPL,12/14/20,121.78,79075990.00,122.60,123.35,121.54
AAPL,12/11/20,122.41,86939790.00,122.43,122.76,120.55
AAPL,12/10/20,123.24,81312170.00,120.50,123.87,120.15
AAPL,12/9/20,121.78,115089200.00,124.53,125.95,121.00
AAPL,12/8/20,124.38,82225510.00,124.37,124.98,123.09
AAPL,12/7/20,123.75,86711990.00,122.31,124.57,122.25
AAPL,12/4/20,122.25,78260420.00,122.60,122.86,121.52
AAPL,12/3/20,122.94,78967630.00,123.52,123.78,122.21
AAPL,12/2/20,123.08,89004200.00,122.02,123.37,120.89
AAPL,12/1/20,122.72,128166800.00,121.01,123.47,120.01
AAPL,11/30/20,119.05,169410200.00,116.97,120.97,116.81
AAPL,11/27/20,116.59,46691330.00,116.57,117.49,116.22
AAPL,11/25/20,116.03,76499230.00,115.55,116.75,115.17
AAPL,11/24/20,115.17,113874200.00,113.91,115.85,112.59
AAPL,11/23/20,113.85,127959300.00,117.18,117.62,113.75
AAPL,11/20/20,117.34,73604290.00,118.64,118.77,117.29
AAPL,11/19/20,118.64,74112970.00,117.59,119.06,116.81
AAPL,11/18/20,118.03,76322110.00,118.61,119.82,118.00
AAPL,11/17/20,119.39,74270970.00,119.55,120.67,118.96
AAPL,11/16/20,120.30,91183020.00,118.92,120.99,118.15
AAPL,11/13/20,119.26,81688590.00,119.44,119.67,117.87
AAPL,11/12/20,119.21,103350700.00,119.62,120.53,118.57
AAPL,11/11/20,119.49,112295000.00,117.19,119.63,116.44
AAPL,11/10/20,115.97,138023400.00,115.55,117.59,114.13
AAPL,11/9/20,116.32,154515300.00,120.50,121.99,116.05
AAPL,11/6/20,118.69,114457900.00,118.32,119.20,116.13
AAPL,11/5/20,119.03,126387100.00,117.95,119.62,116.87
AAPL,11/4/20,114.95,138235500.00,114.14,115.59,112.35
AAPL,11/3/20,110.44,107624400.00,109.66,111.49,108.73
AAPL,11/2/20,108.77,122866900.00,109.11,110.68,107.32
