Name,Date,Close/Last,Volume,Open,High,Low
IBM,5/4/23,$122.57 ,4468237,$123.03 ,$123.52 ,$121.76 
IBM,5/3/23,$123.45 ,4554212,$125.46 ,$125.57 ,$123.26 
IBM,5/2/23,$125.16 ,4445283,$126.30 ,$126.45 ,$123.27 
IBM,5/1/23,$126.09 ,2724992,$126.35 ,$126.75 ,$126.06 
IBM,4/28/23,$126.41 ,5061247,$126.58 ,$127.25 ,$125.64 
IBM,4/27/23,$126.97 ,3204889,$126.37 ,$127.02 ,$125.46 
IBM,4/26/23,$125.85 ,4070168,$125.81 ,$126.55 ,$125.12 
IBM,4/25/23,$125.89 ,4275396,$124.90 ,$126.19 ,$124.76 
IBM,4/24/23,$125.40 ,4043892,$125.55 ,$126.05 ,$124.56 
IBM,4/21/23,$125.73 ,6725426,$126.00 ,$126.70 ,$125.27 
IBM,4/20/23,$126.36 ,9749618,$130.15 ,$130.98 ,$125.84 
IBM,4/19/23,$126.32 ,7014368,$126.50 ,$126.98 ,$125.30 
IBM,4/18/23,$127.78 ,3193787,$128.14 ,$128.68 ,$127.35 
IBM,4/17/23,$127.82 ,3662666,$128.30 ,$128.72 ,$126.80 
IBM,4/14/23,$128.14 ,4180614,$128.46 ,$129.84 ,$127.31 
IBM,4/13/23,$127.90 ,5621512,$128.01 ,$128.39 ,$126.00 
IBM,4/12/23,$128.54 ,3957542,$130.40 ,$130.89 ,$128.17 
IBM,4/11/23,$130.42 ,3132430,$130.58 ,$131.11 ,$130.18 
IBM,4/10/23,$131.03 ,2614402,$129.83 ,$131.08 ,$129.24 
IBM,4/6/23,$130.50 ,3050581,$132.16 ,$132.60 ,$130.32 
IBM,4/5/23,$132.14 ,2898759,$131.37 ,$132.61 ,$131.37 
IBM,4/4/23,$131.60 ,3382783,$131.99 ,$132.15 ,$130.89 
IBM,4/3/23,$132.06 ,3840139,$130.97 ,$132.61 ,$130.77 
IBM,3/31/23,$131.09 ,4524686,$129.47 ,$131.23 ,$129.42 
IBM,3/30/23,$129.22 ,3561762,$130.16 ,$131.48 ,$129.10 
IBM,3/29/23,$129.71 ,3279846,$130.12 ,$130.35 ,$129.18 
IBM,3/28/23,$129.34 ,2889115,$129.18 ,$129.66 ,$128.80 
IBM,3/27/23,$129.31 ,6524113,$126.47 ,$130.26 ,$126.47 
IBM,3/24/23,$125.29 ,3812644,$123.36 ,$125.40 ,$122.88 
IBM,3/23/23,$123.37 ,4651936,$123.81 ,$124.93 ,$122.60 
IBM,3/22/23,$124.05 ,3549024,$127.00 ,$127.22 ,$124.01 
IBM,3/21/23,$126.57 ,3856345,$126.90 ,$127.15 ,$125.66 
IBM,3/20/23,$125.94 ,4588304,$124.31 ,$126.16 ,$124.19 
IBM,3/17/23,$123.69 ,37400170,$124.08 ,$124.52 ,$122.93 
IBM,3/16/23,$124.70 ,6440023,$122.96 ,$124.82 ,$121.92 
IBM,3/15/23,$123.28 ,5989339,$122.99 ,$123.35 ,$121.71 
IBM,3/14/23,$124.65 ,8114792,$126.49 ,$126.64 ,$123.20 
IBM,3/13/23,$125.58 ,8188369,$125.15 ,$128.19 ,$124.85 
IBM,3/10/23,$125.45 ,5990867,$126.12 ,$127.29 ,$125.13 
IBM,3/9/23,$126.16 ,5478317,$128.30 ,$128.53 ,$125.98 
IBM,3/8/23,$128.05 ,2778798,$128.48 ,$128.74 ,$127.55 
IBM,3/7/23,$128.25 ,3530439,$130.28 ,$130.42 ,$128.19 
IBM,3/6/23,$130.19 ,2982980,$129.64 ,$130.86 ,$129.59 
IBM,3/3/23,$129.64 ,2860286,$129.35 ,$129.91 ,$128.77 
IBM,3/2/23,$128.93 ,3340254,$128.39 ,$129.22 ,$127.71 
IBM,3/1/23,$128.19 ,3760678,$128.90 ,$129.47 ,$127.74 
IBM,2/28/23,$129.30 ,5143133,$130.55 ,$130.61 ,$129.14 
IBM,2/27/23,$130.49 ,2761326,$131.42 ,$131.87 ,$130.13 
IBM,2/24/23,$130.57 ,3015907,$129.62 ,$130.67 ,$129.22 
IBM,2/23/23,$130.79 ,3725648,$131.50 ,$131.70 ,$128.86 
IBM,2/22/23,$130.97 ,3200185,$131.90 ,$131.99 ,$130.29 
IBM,2/21/23,$131.71 ,4257210,$134.00 ,$134.39 ,$131.66 
IBM,2/17/23,$135.02 ,3466184,$134.50 ,$135.58 ,$133.89 
IBM,2/16/23,$135.00 ,2965495,$135.57 ,$135.97 ,$134.59 
IBM,2/15/23,$136.40 ,2507004,$135.20 ,$136.45 ,$135.07 
IBM,2/14/23,$136.01 ,3202172,$137.05 ,$137.24 ,$135.05 
IBM,2/13/23,$137.35 ,4403015,$136.00 ,$137.39 ,$135.85 
IBM,2/10/23,$135.60 ,5049571,$133.78 ,$135.77 ,$133.50 
IBM,2/9/23,$133.75 ,3918817,$134.99 ,$135.73 ,$133.34 
IBM,2/8/23,$135.98 ,4593748,$135.71 ,$136.74 ,$135.16 
IBM,2/7/23,$135.84 ,3737553,$135.67 ,$136.40 ,$134.45 
IBM,2/6/23,$136.18 ,4841300,$135.83 ,$136.32 ,$134.95 
IBM,2/3/23,$136.94 ,3755720,$136.35 ,$136.95 ,$135.53 
IBM,2/2/23,$136.39 ,6107793,$135.96 ,$136.72 ,$134.85 
IBM,2/1/23,$135.09 ,5428898,$134.49 ,$135.79 ,$132.80 
